http://dbpedia.org/property/e	http://nl.dbpedia.org/property/zo	9
http://dbpedia.org/property/nextcity	http://nl.dbpedia.org/property/vorigePlaats	1
http://dbpedia.org/property/title	http://nl.dbpedia.org/property/volgendeAlbum	1
http://dbpedia.org/property/prevsuppl	http://nl.dbpedia.org/property/vorigeAvl	2
http://dbpedia.org/property/title	http://nl.dbpedia.org/property/titel	3
http://dbpedia.org/property/fmrManagerChernorMusaJallohHeadCoach((charlieWrightAndMusaKallon))League	http://nl.dbpedia.org/property/competitie	1
http://dbpedia.org/ontology/programmingLanguage	http://dbpedia.org/property/standard	1
http://dbpedia.org/property/weapons	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/province	http://dbpedia.org/property/province	1
http://dbpedia.org/ontology/composer	http://dbpedia.org/property/composer	7
http://dbpedia.org/property/establishedEvent	http://nl.dbpedia.org/property/groep	1
http://dbpedia.org/property/principalConductor	http://nl.dbpedia.org/property/dirigent	1
http://dbpedia.org/property/end	http://nl.dbpedia.org/property/eindpunt	1
http://dbpedia.org/property/voiceactor	http://nl.dbpedia.org/property/steminspraak	8
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/previous	4
http://dbpedia.org/property/storyArtist	http://nl.dbpedia.org/property/schrijver	1
http://dbpedia.org/property/category	http://nl.dbpedia.org/property/discipline	2
http://dbpedia.org/ontology/superTribus	http://dbpedia.org/property/superphylum	1
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/leader	7
http://dbpedia.org/ontology/relatedFunctions	http://dbpedia.org/property/as	1
http://dbpedia.org/property/mvp	http://nl.dbpedia.org/property/mvp	4
http://dbpedia.org/property/regionalName	http://nl.dbpedia.org/property/regionaal	1
http://dbpedia.org/ontology/map	http://dbpedia.org/property/location	1
http://dbpedia.org/property/music	http://nl.dbpedia.org/property/allLyrics	2
http://dbpedia.org/property/operatingSystem	http://nl.dbpedia.org/property/os	1
http://dbpedia.org/property/seealso	http://nl.dbpedia.org/property/lidvan	1
http://dbpedia.org/property/vpName	http://nl.dbpedia.org/property/nieuwGekozen	1
http://dbpedia.org/ontology/illustrator	http://dbpedia.org/property/designer	1
http://dbpedia.org/property/hMajority	http://nl.dbpedia.org/property/meerderheidHuis	1
http://dbpedia.org/ontology/vicePresident	http://dbpedia.org/property/after	7
http://dbpedia.org/ontology/affiliation	http://dbpedia.org/property/orientation	1
http://dbpedia.org/property/locale	http://nl.dbpedia.org/property/land	1
http://dbpedia.org/property/cctld	http://nl.dbpedia.org/property/tld	1
http://dbpedia.org/ontology/position	http://dbpedia.org/property/state	1
http://dbpedia.org/property/rev	http://nl.dbpedia.org/property/rev	2
http://dbpedia.org/ontology/related	http://dbpedia.org/property/relatedC	1
http://dbpedia.org/property/award	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/artist	http://dbpedia.org/property/note	1
http://dbpedia.org/property/blank3InfoSec	http://nl.dbpedia.org/property/vogel	3
